Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
11/27/2020,ID-NT,Nusa Tenggara Timur,33,0,0,33,1110,17,690,403,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,6.10,205.13,0.00,3.14,1.53%,62.16%,0.44,1.00
11/27/2020,ID-PA,Papua,39,0,0,39,9973,137,5030,4806,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,8.99,2297.74,0.00,31.56,1.37%,50.44%,1.08,1.00
11/27/2020,ID-PB,Papua Barat,14,0,15,-1,5218,82,4519,617,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,12.27,4574.38,0.00,71.89,1.57%,86.60%,0.29,1.00
11/27/2020,ID-RI,Riau,261,8,197,56,19596,438,16963,2195,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,42.97,3226.16,1.32,72.11,2.24%,86.56%,1.27,2.00
11/27/2020,ID-SR,Sulawesi Barat,22,0,4,18,1426,21,1245,160,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,14.10,914.11,0.00,13.46,1.47%,87.31%,0.88,0.00
11/27/2020,ID-SN,Sulawesi Selatan,141,1,67,73,20342,491,18275,1576,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,14.96,2157.87,0.11,52.09,2.41%,89.84%,1.83,
11/27/2020,ID-ST,Sulawesi Tengah,39,2,35,2,1739,70,1052,617,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,13.20,588.38,0.68,23.68,4.03%,60.49%,3.00,1.00
11/27/2020,ID-SG,Sulawesi Tenggara,102,5,128,-31,6367,103,4738,1526,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,38.70,2415.90,1.90,39.08,1.62%,74.41%,2.22,
11/27/2020,ID-SA,Sulawesi Utara,152,0,38,114,6746,239,5250,1257,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,57.53,2553.48,0.00,90.47,3.54%,77.82%,3.45,0.00
11/27/2020,ID-SB,Sumatera Barat,239,3,79,157,19490,397,15624,3469,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,43.30,3531.28,0.54,71.93,2.04%,80.16%,0.78,0.60
11/27/2020,ID-SS,Sumatera Selatan,49,3,46,0,9349,498,7445,1406,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,5.96,1137.69,0.37,60.60,5.33%,79.63%,0.60,1.00
11/27/2020,ID-SU,Sumatera Utara,92,4,87,1,15327,604,12707,2016,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,6.18,1030.39,0.27,40.61,3.94%,82.91%,1.12,
11/28/2020,ID-AC,Aceh,11,1,0,10,8255,330,6583,1342,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,2.10,1573.20,0.19,62.89,4.00%,79.75%,0.52,1.00
11/28/2020,ID-BA,Bali,99,1,103,-5,13681,423,12409,849,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,23.48,3244.89,0.24,100.33,3.09%,90.70%,1.21,0.33
11/28/2020,ID-BT,Banten,234,2,66,166,12648,324,8595,3729,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,21.82,1179.59,0.19,30.22,2.56%,67.96%,1.23,0.50
11/28/2020,ID-BE,Bengkulu,43,3,30,10,1750,77,1342,331,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,21.50,875.20,1.50,38.51,4.40%,76.69%,1.02,3.00
11/28/2020,ID-JK,DKI Jakarta,1370,15,1233,122,134331,2622,122252,9457,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,126.31,12385.14,1.38,241.74,1.95%,91.01%,0.95,1.00
11/28/2020,ID-YO,Daerah Istimewa Yogyakarta,138,4,53,81,5783,144,4283,1356,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,38.01,1592.67,1.10,39.66,2.49%,74.06%,1.55,1.33
11/28/2020,ID-GO,Gorontalo,18,1,8,9,3091,89,2966,36,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,15.25,2618.05,0.85,75.38,2.88%,95.96%,,
11/28/2020,IDN,Indonesia,5418,125,4527,766,527999,16646,441983,69370,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,20.43,1991.06,0.47,62.77,3.15%,83.71%,0.93,0.74
11/28/2020,ID-JA,Jambi,47,0,5,42,1867,37,1276,554,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,13.45,534.44,0.00,10.59,1.98%,68.34%,1.02,0.00
11/28/2020,ID-JB,Jawa Barat,367,5,1027,-665,51548,891,42618,8039,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,8.13,1141.42,0.11,19.73,1.73%,82.68%,0.53,1.00
11/28/2020,ID-JT,Jawa Tengah,1118,20,461,637,52960,2276,37945,12739,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,30.74,1456.38,0.55,62.59,4.30%,71.65%,1.16,0.39
11/28/2020,ID-JI,Jawa Timur,453,32,394,27,61071,4346,53884,2841,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,11.19,1508.71,0.79,107.36,7.12%,88.23%,1.06,0.82
11/28/2020,ID-KB,Kalimantan Barat,27,0,36,-9,2378,22,1951,405,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,4.98,438.52,0.00,4.06,0.93%,82.04%,0.93,1.00
11/28/2020,ID-KS,Kalimantan Selatan,56,1,18,37,13147,524,11727,896,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,13.92,3267.92,0.25,130.25,3.99%,89.20%,1.27,0.50
11/28/2020,ID-KT,Kalimantan Tengah,86,2,46,38,5775,192,4634,949,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,33.46,2246.83,0.78,74.70,3.32%,80.24%,1.00,0.50
11/28/2020,ID-KI,Kalimantan Timur,220,3,125,92,19301,554,15878,2869,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,61.93,5433.55,0.84,155.96,2.87%,82.27%,1.33,0.50
11/28/2020,ID-KU,Kalimantan Utara,33,0,6,27,1410,17,937,456,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,50.89,2174.56,0.00,26.22,1.21%,66.45%,0.58,0.00
11/28/2020,ID-BB,Kepulauan Bangka Belitung,18,1,23,-6,982,13,817,152,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,13.05,711.71,0.72,9.42,1.32%,83.20%,0.90,
11/28/2020,ID-KR,Kepulauan Riau,26,0,54,-28,5376,135,4094,1147,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,13.48,2786.36,0.00,69.97,2.51%,76.15%,0.57,0.00
